COD_PERSONA,COD_CURSO,PER_MATRICULA,NOTA_REAL,PROBABILIDAD_RIESGO,DIF_INASISTENCIA_SHOCK,PRCTJ_INASISTENCIA_HISTORICO,EDAD,PROMEDIO_CICLO_PASADO,DIF_PROM_SHOCK,PRCTJ_INASISTENCIA_CICLO_PASADO,PROM_ACUMULADO_HIST,DIF_Q75_Q25_FAMILIA_NG_P,DIF_Q75_Q25_CLUSTER_DIFICULTAD_NG_P,DIF_MAX_MIN_FAMILIA_NG_P,MAX_FAMILIA_NG_P,DIF_Q75_Q25_COD_CURSO_NG,MIN_FAMILIA_NG_P,MIN_CLUSTER_DIFICULTAD_NG_P,PCT_CREDITOS_LLEVADOS,QUARTIL_50_FAMILIA_NG_P,MAX_CLUSTER_DIFICULTAD_NG_P,QUARTIL_75_COD_CURSO_PC,DIF_Q75_Q25_COD_CURSO_PC,MAX_COD_CURSO_PC,QUARTIL_25_CLUSTER_DIFICULTAD_NG_P,AVG_FAMILIA_NG_P,QUARTIL_75_CLUSTER_DIFICULTAD_NG_P,QUARTIL_25_FAMILIA_NG_P,QUARTIL_75_FAMILIA_NG_P,DIF_MAX_MIN_CLUSTER_DIFICULTAD_NG_P,MIN_COD_CURSO_PC,PTJE_INGRESO,PCT_CREDITOS_APROBADOS,AVG_COD_CURSO_NG,QUARTIL_50_COD_CURSO_PC,DIF_MAX_MIN_COD_CURSO_PC,MIN_COD_CURSO_NG,AVG_CLUSTER_DIFICULTAD_NG_P,QUARTIL_50_CLUSTER_DIFICULTAD_NG_P,QUARTIL_75_COD_CURSO_NG,QUARTIL_25_COD_CURSO_PC,MAX_COD_CURSO_NG,N_CREDITOS_ACTUAL,MAX_CLUSTER_DIFICULTAD_PC,PRCTJE_S_COD_CURSO_PC,AVG_COD_CURSO_PC,QUARTIL_50_COD_CURSO_NG,DIF_MAX_MIN_COD_CURSO_NG,PRCTJE_S_COD_CURSO_NG,PRCTJE_S_FAMILIA_NG_P,DIF_MAX_MIN_CLUSTER_DIFICULTAD_PC,QUARTIL_25_COD_CURSO_NG,MIN_FAMILIA_PC,DIF_MAX_MIN_FAMILIA_PC,AVG_CLUSTER_DIFICULTAD_NG,PRCTJE_S_CLUSTER_DIFICULTAD_NG_P,DIF_Q75_Q25_CLUSTER_DIFICULTAD_NG,DIF_Q75_Q25_CLUSTER_DIFICULTAD_PC,NIVEL_CURSO,MIN_CLUSTER_DIFICULTAD_PC,MAX_FAMILIA_PC,PCT_CURSOS_LLEVADOS,DIF_Q75_Q25_FAMILIA_PC,QUARTIL_75_CLUSTER_DIFICULTAD_PC,N_FAMILIA_FG,DIF_Q75_Q25_FAMILIA_NG,N_CLUSTER_7,N_CLUSTER_0,N_CLUSTER_5,MIN_CLUSTER_DIFICULTAD_NG,PCT_CURSOS_APROBADOS,N_CLUSTER_4,N_CLUSTER_2,PRCTJE_S_CLUSTER_DIFICULTAD_NG,QUARTIL_75_CLUSTER_DIFICULTAD_NG,QUARTIL_75_FAMILIA_PC,AVG_FAMILIA_NG,QUARTIL_75_FAMILIA_NG,AVG_FAMILIA_PC,N_FAMILIA_CS,QUARTIL_25_CLUSTER_DIFICULTAD_NG,AVG_CLUSTER_DIFICULTAD_PC,QUARTIL_50_CLUSTER_DIFICULTAD_NG,PRCTJE_S_CLUSTER_DIFICULTAD_PC,N_CURSOS_ACTUAL,QUARTIL_25_FAMILIA_PC,QUARTIL_25_CLUSTER_DIFICULTAD_PC,BECA_VIGENTE,QUARTIL_50_FAMILIA_NG,QUARTIL_50_CLUSTER_DIFICULTAD_PC,DIF_MAX_MIN_CLUSTER_DIFICULTAD_NG,QUARTIL_50_FAMILIA_PC,PRCTJE_S_FAMILIA_PC,N_FAMILIA_MA,DIF_MAX_MIN_FAMILIA_NG,QUARTIL_25_FAMILIA_NG,PRCTJE_S_FAMILIA_NG,MAX_CLUSTER_DIFICULTAD_NG,MIN_FAMILIA_NG,CREDITOS,N_FAMILIA_CB
33795,CS111,2019-02,14.9,0.942216823281846,16.75194931773879,57.78508771929825,21.828884325804243,6.921363636363637,0.0,74.53703703703704,6.921363636363637,5.260000000000001,0.0,10.52,11.95,6.379999999999999,1.43,11.95,0.07885304659498207,6.6899999999999995,11.95,15.785,5.175000000000001,19.8,11.95,6.6899999999999995,11.95,4.06,9.32,0.0,5.28,214.0,0.025089605734767026,11.849664268585133,12.74,14.52,0.5,11.95,11.95,15.43,10.61,19.85,22,19.8,69.87951807228916,13.073614457831324,12.21,19.35,57.55395683453237,0.5,19.6,9.05,0.15,19.650000000000002,11.513701805758906,1.0,4.6,4.84,1,0.2,19.8,0.08450704225352113,4.280000000000001,14.14,3,4.229999999999999,1,2,2,0.16,0.028169014084507043,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,2,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
33795,FG101,2019-02,11.72,0.6734175002902242,22.298231066887787,52.23880597014925,21.828884325804243,6.921363636363637,0.0,74.53703703703704,6.921363636363637,2.7250000000000005,1.424999999999999,5.449999999999999,11.6,2.25,6.15,6.15,0.07885304659498207,9.0,9.0,14.620000000000001,1.8800000000000008,18.09,6.862500000000001,8.916666666666666,8.2875,7.575,10.3,2.8499999999999996,1.64,214.0,0.025089605734767026,12.502762973352032,13.64,16.45,0.08,7.575,7.575,13.84,12.74,18.09,22,18.59,92.06349206349206,13.544920634920635,12.8,18.01,77.13884992987377,0.3333333333333333,18.44,11.59,1.64,17.79,12.26327928870293,0.0,3.3324999999999996,3.215,1,0.15,19.43,0.08450704225352113,3.200000000000001,14.46,3,3.42,1,2,2,0.08,0.028169014084507043,0,1,71.07740585774059,14.32,15.6575,13.446220367912003,15.42,13.921951754385965,2,10.9875,12.379118644067796,12.715,72.88135593220339,6,12.4575,11.245000000000001,0,13.74,12.89,19.720000000000002,14.1,87.28070175438597,1,19.700000000000003,12.0,81.92679688981605,19.8,0.06,3,0
33832,CS100,2019-02,15.91,0.93539372650998,27.994150246305416,33.83620689655172,20.449007529089666,10.445454545454545,0.0,61.83035714285714,10.445454545454545,0.45000000000000107,0.32500000000000107,0.9000000000000004,10.16,5.299999999999999,9.26,12.24,0.07885304659498207,9.71,12.89,11.34,5.75,17.56,12.4025,9.71,12.727500000000001,9.485,9.935,0.6500000000000004,0.15,231.0,0.03225806451612903,11.132687609075045,9.66,17.41,0.15,12.565000000000001,12.565000000000001,14.2,5.59,19.3,20,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.0,18.44,8.9,0.15,19.650000000000002,12.26327928870293,1.0,3.3324999999999996,3.215,2,0.15,19.8,0.08450704225352113,4.280000000000001,14.46,2,4.229999999999999,1,3,2,0.08,0.04225352112676056,0,0,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
34925,CS100,2019-02,14.6,0.5192909778290354,0.0,4.166666666666666,19.94798083504449,9.233636363636364,0.0,4.166666666666666,9.233636363636364,3.5500000000000007,0.6450000000000014,7.100000000000001,10.13,5.299999999999999,3.03,11.6,0.07885304659498207,6.58,12.89,11.34,5.75,17.56,11.9225,6.58,12.5675,4.805,8.355,1.290000000000001,0.15,160.0,0.03225806451612903,11.132687609075045,9.66,17.41,0.15,12.245000000000001,12.245000000000001,14.2,5.59,19.3,20,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.0,18.44,8.9,0.15,19.650000000000002,12.26327928870293,1.0,3.3324999999999996,3.215,2,0.15,19.8,0.08450704225352113,4.280000000000001,14.46,2,4.229999999999999,1,2,2,0.08,0.04225352112676056,0,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
34925,CS111,2019-02,12.68,0.5290739706499252,0.281531531531531,3.885135135135135,19.94798083504449,9.233636363636364,0.0,4.166666666666666,9.233636363636364,3.5500000000000007,0.0,7.100000000000001,10.13,6.379999999999999,3.03,10.13,0.07885304659498207,6.58,10.13,15.785,5.175000000000001,19.8,10.13,6.58,10.13,4.805,8.355,0.0,5.28,160.0,0.03225806451612903,11.849664268585133,12.74,14.52,0.5,10.13,10.13,15.43,10.61,19.85,20,19.8,69.87951807228916,13.073614457831324,12.21,19.35,57.55395683453237,0.0,19.6,9.05,0.15,19.650000000000002,11.513701805758906,0.0,4.6,4.84,1,0.2,19.8,0.08450704225352113,4.280000000000001,14.14,2,4.229999999999999,1,2,2,0.16,0.04225352112676056,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
35049,CS112,2019-02,11.6,0.8011217484793516,-1.8656716417910442,14.365671641791044,19.066392881587955,10.543333333333333,1.311705426356589,12.5,9.231627906976744,8.82,2.205000000000002,12.1,14.5,6.0625,2.4,10.09,0.15412186379928317,10.09,14.5,14.585,8.82,17.56,11.192499999999999,8.358,13.3975,2.99,11.81,4.41,0.95,135.0,0.06810035842293907,11.541561514195584,10.89,16.61,0.4,12.295,12.295,14.82,5.765000000000001,19.99,19,19.8,47.368421052631575,10.750526315789473,12.045,19.59,56.94006309148265,0.4,19.6,8.7575,0.15,19.650000000000002,11.513701805758906,0.5,4.6,4.84,2,0.2,19.8,0.18309859154929578,4.280000000000001,14.14,1,4.229999999999999,2,1,1,0.16,0.08450704225352113,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,5,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,5,0
35139,CS100,2019-02,17.2,0.6162640169862204,5.279933481152993,10.060975609756099,18.028747433264886,12.877333333333333,1.1243508771929829,15.340909090909092,11.75298245614035,6.229999999999999,2.3949999999999996,9.98,13.31,5.299999999999999,3.33,6.16,0.20430107526881722,11.14,14.61,11.34,5.75,17.56,11.465,9.254285714285714,13.86,6.135,12.364999999999998,8.45,0.15,128.0,0.15053763440860216,11.132687609075045,9.66,17.41,0.15,12.082857142857142,13.16,14.2,5.59,19.3,21,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.42857142857142855,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.7142857142857143,3.3324999999999996,3.215,2,0.15,19.8,0.23943661971830985,4.280000000000001,14.46,1,4.229999999999999,2,2,0,0.08,0.18309859154929578,1,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,19.8,0.08,3,0
35275,MA101,2019-02,14.72,0.5915183797592181,3.448275862068966,6.25,18.379192334017795,11.607894736842105,0.04719298245614034,9.698275862068966,11.560701754385965,1.4050000000000011,2.58,2.8099999999999987,11.86,4.485000000000001,9.05,9.42,0.20430107526881722,9.42,13.2,11.895,2.5700000000000003,13.82,10.5375,10.11,13.1175,9.235,10.64,3.7799999999999994,7.73,128.0,0.12544802867383512,11.282902374670183,11.14,6.09,1.0,11.655000000000001,12.0,13.780000000000001,9.325,19.3,21,19.8,43.75,10.75125,11.67,18.3,54.61741424802111,0.3333333333333333,19.6,9.295,0.56,18.970000000000002,11.513701805758906,0.5,4.6,4.84,2,0.2,19.53,0.23943661971830985,5.120000000000001,14.14,1,4.600000000000001,4,1,1,0.16,0.15492957746478872,0,0,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,6,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
35327,CS100,2019-02,18.7,0.9506006617902193,-4.109432234432235,19.49404761904762,18.69678302532512,9.67842105263158,1.1689128559102677,15.384615384615385,8.509508196721312,4.425000000000002,2.879999999999999,12.260000000000002,15.31,5.299999999999999,3.05,4.85,0.21863799283154123,6.96,14.27,11.34,5.75,17.56,10.405000000000001,7.6242857142857146,13.285,4.8,9.225000000000001,9.42,0.15,145.0,0.06451612903225806,11.132687609075045,9.66,17.41,0.15,11.056666666666667,11.725,14.2,5.59,19.3,21,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.14285714285714285,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.5,3.3324999999999996,3.215,2,0.15,19.8,0.23943661971830985,4.280000000000001,14.46,2,4.229999999999999,1,3,2,0.08,0.08450704225352113,0,0,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
35363,CS100,2019-02,15.0,0.8229981332374018,-6.992041198501873,10.53370786516854,18.611909650924023,8.010952380952382,-0.861078869047617,3.5416666666666665,8.87203125,5.5525,2.3949999999999996,8.67,13.35,5.299999999999999,4.68,5.6,0.22939068100358423,7.3100000000000005,13.76,11.34,5.75,17.56,9.425,8.245000000000001,11.82,5.467499999999999,11.02,8.16,0.15,128.0,0.08243727598566308,11.132687609075045,9.66,17.41,0.15,10.488571428571428,11.57,14.2,5.59,19.3,19,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.25,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.5714285714285714,3.3324999999999996,3.215,2,0.15,19.8,0.2535211267605634,4.280000000000001,14.46,1,4.229999999999999,2,2,1,0.08,0.11267605633802817,0,0,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,5,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
35363,MA100,2019-02,12.04,0.8765281077651087,-7.265625000000002,10.807291666666668,18.611909650924023,8.010952380952382,-0.861078869047617,3.5416666666666665,8.87203125,2.955,3.8100000000000005,5.91,8.49,6.175,2.58,2.58,0.22939068100358423,8.03,13.35,14.265,8.725000000000001,19.53,4.68,6.366666666666667,8.49,5.305,8.26,10.77,0.56,128.0,0.08243727598566308,9.667034482758622,9.76,18.970000000000002,0.3,7.426,8.03,12.59,5.54,20.0,19,19.53,41.77215189873418,10.032658227848101,10.15,19.7,38.22660098522167,0.0,18.970000000000002,6.415,0.56,18.970000000000002,9.685187904967602,0.2,6.384999999999999,7.49,1,0.56,19.53,0.2535211267605634,5.120000000000001,14.0,1,4.600000000000001,2,2,1,0.08,0.11267605633802817,0,0,42.289416846652266,12.774999999999999,14.07,10.909696143358007,13.445,11.230563380281689,3,6.39,10.552655367231639,10.55,47.45762711864407,5,8.95,6.51,0,11.61,11.13,19.92,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,5,0
35363,CS112,2019-02,11.67,0.9595208703079584,-6.875000000000002,10.416666666666668,18.611909650924023,8.010952380952382,-0.861078869047617,3.5416666666666665,8.87203125,5.5525,5.215,8.67,13.35,6.0625,4.68,5.07,0.22939068100358423,7.3100000000000005,11.92,14.585,8.82,17.56,5.805,8.245000000000001,11.02,5.467499999999999,11.02,6.85,0.95,128.0,0.08243727598566308,11.541561514195584,10.89,16.61,0.4,8.440000000000001,8.385,14.82,5.765000000000001,19.99,19,19.8,47.368421052631575,10.750526315789473,12.045,19.59,56.94006309148265,0.25,19.6,8.7575,0.15,19.650000000000002,11.513701805758906,0.25,4.6,4.84,2,0.2,19.8,0.2535211267605634,4.280000000000001,14.14,1,4.229999999999999,2,2,1,0.16,0.11267605633802817,0,0,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,5,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,5,0
35399,CS100,2019-02,13.55,0.6291952351925859,0.3598484848484862,9.848484848484848,18.360027378507873,12.630454545454546,0.0,10.208333333333334,12.630454545454546,2.1599999999999984,1.1449999999999996,4.3199999999999985,15.7,5.299999999999999,11.38,7.0,0.07885304659498207,13.54,9.29,11.34,5.75,17.56,7.5725,13.54,8.7175,12.46,14.62,2.289999999999999,0.15,211.0,0.043010752688172046,11.132687609075045,9.66,17.41,0.15,8.145,8.145,14.2,5.59,19.3,20,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.5,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.0,3.3324999999999996,3.215,2,0.15,19.8,0.08450704225352113,4.280000000000001,14.46,2,4.229999999999999,2,2,1,0.08,0.04225352112676056,0,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
35399,CS112,2019-02,11.88,0.7022693150717233,0.41103603603603744,9.797297297297296,18.360027378507873,12.630454545454546,0.0,10.208333333333334,12.630454545454546,2.1599999999999984,0.0,4.3199999999999985,15.7,6.0625,11.38,15.7,0.07885304659498207,13.54,15.7,14.585,8.82,17.56,15.7,13.54,15.7,12.46,14.62,0.0,0.95,211.0,0.043010752688172046,11.541561514195584,10.89,16.61,0.4,15.7,15.7,14.82,5.765000000000001,19.99,20,19.8,47.368421052631575,10.750526315789473,12.045,19.59,56.94006309148265,0.5,19.6,8.7575,0.15,19.650000000000002,11.513701805758906,1.0,4.6,4.84,2,0.2,19.8,0.08450704225352113,4.280000000000001,14.14,2,4.229999999999999,2,2,1,0.16,0.04225352112676056,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,5,0
35414,CS100,2019-02,12.9,0.630621954695528,1.9095068238213413,5.348557692307692,18.576317590691307,12.436190476190475,0.5125967261904751,7.258064516129033,11.92359375,6.677499999999999,2.1075,9.35,14.69,5.299999999999999,5.34,7.49,0.22939068100358423,9.54,15.28,11.34,5.75,17.56,10.465,10.32,12.5725,7.4675,14.145,7.789999999999999,0.15,150.0,0.13978494623655913,11.132687609075045,9.66,17.41,0.15,11.48875,11.735,14.2,5.59,19.3,22,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.375,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.5,3.3324999999999996,3.215,2,0.15,19.8,0.2535211267605634,4.280000000000001,14.46,2,4.229999999999999,2,1,1,0.08,0.15492957746478872,1,2,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,4,10.9875,12.379118644067796,12.715,72.88135593220339,7,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
35439,CS112,2019-02,11.63,0.8689567574626287,3.4564393939393963,8.522727272727272,18.99520876112252,10.135882352941177,0.3847914438502684,11.979166666666668,9.751090909090909,3.3449999999999998,2.2700000000000014,6.920000000000001,11.97,6.0625,5.05,7.43,0.1971326164874552,9.085,11.97,14.585,8.82,17.56,8.399999999999999,9.053333333333335,10.67,7.7725,11.1175,4.540000000000001,0.95,105.0,0.07526881720430108,11.541561514195584,10.89,16.61,0.4,9.589999999999998,9.37,14.82,5.765000000000001,19.99,16,19.8,47.368421052631575,10.750526315789473,12.045,19.59,56.94006309148265,0.3333333333333333,19.6,8.7575,0.15,19.650000000000002,11.513701805758906,0.3333333333333333,4.6,4.84,2,0.2,19.8,0.22535211267605634,4.280000000000001,14.14,1,4.229999999999999,2,1,1,0.16,0.09859154929577464,0,0,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,2,9.48,11.453794117647059,12.06,58.529411764705884,4,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,5,0
35629,MA101,2019-02,13.23,0.8458344195981622,2.1202587734845793,4.532967032967033,18.340862422997947,11.622380952380952,1.0659194139194135,6.653225806451612,10.556461538461539,2.0,1.9299999999999997,6.53,12.0,4.485000000000001,5.47,5.25,0.23297491039426524,9.765,17.73,11.895,2.5700000000000003,13.82,9.6125,9.25,11.5425,8.5075,10.5075,12.48,7.73,135.0,0.08243727598566308,11.282902374670183,11.14,6.09,1.0,10.76,10.030000000000001,13.780000000000001,9.325,19.3,20,19.8,43.75,10.75125,11.67,18.3,54.61741424802111,0.25,19.6,9.295,0.56,18.970000000000002,11.513701805758906,0.3333333333333333,4.6,4.84,2,0.2,19.53,0.2535211267605634,5.120000000000001,14.14,2,4.600000000000001,3,2,0,0.16,0.09859154929577464,0,1,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,6,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
35629,CS100,2019-02,13.04,0.7134981107165955,1.369720651812437,5.283505154639175,18.340862422997947,11.622380952380952,1.0659194139194135,6.653225806451612,10.556461538461539,5.074999999999999,1.8499999999999996,14.21,17.73,5.299999999999999,3.52,9.83,0.23297491039426524,10.17,14.05,11.34,5.75,17.56,10.32,10.264285714285714,12.17,7.57,12.645,4.220000000000001,0.15,135.0,0.08243727598566308,11.132687609075045,9.66,17.41,0.15,11.556000000000001,11.41,14.2,5.59,19.3,20,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.2857142857142857,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.4,3.3324999999999996,3.215,2,0.15,19.8,0.2535211267605634,4.280000000000001,14.46,2,4.229999999999999,3,2,0,0.08,0.09859154929577464,0,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
35629,CS112,2019-02,11.81,0.5523044071485886,0.9289267410310513,5.724299065420561,18.340862422997947,11.622380952380952,1.0659194139194135,6.653225806451612,10.556461538461539,5.074999999999999,1.9299999999999997,14.21,17.73,6.0625,3.52,5.25,0.23297491039426524,10.17,17.73,14.585,8.82,17.56,9.6125,10.264285714285714,11.5425,7.57,12.645,12.48,0.95,135.0,0.08243727598566308,11.541561514195584,10.89,16.61,0.4,10.76,10.030000000000001,14.82,5.765000000000001,19.99,20,19.8,47.368421052631575,10.750526315789473,12.045,19.59,56.94006309148265,0.2857142857142857,19.6,8.7575,0.15,19.650000000000002,11.513701805758906,0.3333333333333333,4.6,4.84,2,0.2,19.8,0.2535211267605634,4.280000000000001,14.14,2,4.229999999999999,3,2,0,0.16,0.09859154929577464,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,5,0
35629,CS1D2,2019-02,11.7,0.6700859341754181,1.2184431977559598,5.434782608695652,18.340862422997947,11.622380952380952,1.0659194139194135,6.653225806451612,10.556461538461539,5.074999999999999,1.9299999999999997,14.21,17.73,4.245000000000001,3.52,5.25,0.23297491039426524,10.17,17.73,12.3825,5.0725,16.22,9.6125,10.264285714285714,11.5425,7.57,12.645,12.48,2.93,135.0,0.08243727598566308,11.100907127429807,10.075,13.29,0.16,10.76,10.030000000000001,13.475000000000001,7.3100000000000005,19.33,20,19.8,36.84210526315789,9.89473684210526,11.94,19.169999999999998,56.587473002159825,0.2857142857142857,19.6,9.23,0.15,19.650000000000002,11.513701805758906,0.3333333333333333,4.6,4.84,2,0.2,19.8,0.2535211267605634,4.280000000000001,14.14,2,4.229999999999999,3,2,0,0.16,0.09859154929577464,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
35849,MA100,2019-02,14.22,0.7861933928354683,2.4720149253731343,6.902985074626866,20.11498973305955,12.102,1.8987567567567574,9.375,10.203243243243243,0.0,3.8500000000000014,0.0,6.06,6.175,6.06,6.06,0.13261648745519714,6.06,13.76,14.265,8.725000000000001,19.53,7.609999999999999,6.06,11.46,6.06,6.06,7.7,0.56,120.0,0.06093189964157706,9.667034482758622,9.76,18.970000000000002,0.3,9.659999999999998,9.16,12.59,5.54,20.0,14,19.53,41.77215189873418,10.032658227848101,10.15,19.7,38.22660098522167,0.0,18.970000000000002,6.415,0.56,18.970000000000002,9.685187904967602,0.3333333333333333,6.384999999999999,7.49,1,0.56,19.53,0.15492957746478872,5.120000000000001,14.0,2,4.600000000000001,1,0,1,0.08,0.08450704225352113,0,2,42.289416846652266,12.774999999999999,14.07,10.909696143358007,13.445,11.230563380281689,1,6.39,10.552655367231639,10.55,47.45762711864407,4,8.95,6.51,0,11.61,11.13,19.92,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,5,0
35849,CS112,2019-02,13.01,0.6884813464797677,2.696917808219178,6.678082191780822,20.11498973305955,12.102,1.8987567567567574,9.375,10.203243243243243,4.17,1.9400000000000004,10.53,13.76,6.0625,3.23,3.23,0.13261648745519714,8.135,7.11,14.585,8.82,17.56,4.2,8.315,6.140000000000001,6.140000000000001,10.31,3.8800000000000003,0.95,120.0,0.06093189964157706,11.541561514195584,10.89,16.61,0.4,5.17,5.17,14.82,5.765000000000001,19.99,14,19.8,47.368421052631575,10.750526315789473,12.045,19.59,56.94006309148265,0.25,19.6,8.7575,0.15,19.650000000000002,11.513701805758906,0.0,4.6,4.84,2,0.2,19.8,0.15492957746478872,4.280000000000001,14.14,2,4.229999999999999,1,0,1,0.16,0.08450704225352113,0,2,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,1,9.48,11.453794117647059,12.06,58.529411764705884,4,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,5,0
